46.72281296747740;15.648141312658700
46.99358399487290;15.411751132574300
47.028244;15.413273399999900
47.032527099999900;15.412572099999900
47.034441799999900;15.411592100000000
47.062335397324900;15.423319703208400
47.06647900000000;15.426926600000000
47.0668710863427;15.431346314477400
47.066477329425100;15.431347589938300
47.06653697788790;15.431711654680300
47.0695875;15.434045399999900
47.06946585394800;15.436347640307700
47.068877749066400;15.436862382006100
47.070373499999900;15.4394746
